



                              FlightStream plot


     Simulation file:                            I:\Senior Design 2\AircraftDesignGroup6\flighstream.fsm
     Angle of attack (Deg)                       25.000
     Side-slip angle (Deg)                       .000
     Freestream velocity (in/s)                  20850.394
     Requested solver iterations                 1000
     Solver convergence limit                     1.000E-05
     Force solver to run all iterations           F
     Time increment (sec)                        1.000
     Solver model:                               Incompressible
     Solver mode:                                Steady
     Reference velocity (in/s)                   3937.008
     Reference length (in)                       197.640
     Reference area (in^2)                       1550.000
     Altitude (ft)                               .000
                                                  
     Wake refinement size (% average mesh size)  1000.000
     Reynolds Number                             34407128.
     Coordinate frame for analysis:              Reference
     Current solver iteration number:            1071
----------------------------------------------------------------------------------------------------
Lift coefficient_X, Lift coefficient_Y, Induced drag coefficient (vorticity)_X, Induced drag coefficient (vorticity)_Y, Pitching moment coefficient_X, Pitching moment coefficient_Y, 
0.5260000000000000E+03,0.4987489134475348E-01,0.5260000000000000E+03,0.0000000000000000E+00,0.5260000000000000E+03,-0.2465653412855700E-01,
0.5270000000000000E+03,0.4987489134475348E-01,0.5270000000000000E+03,0.0000000000000000E+00,0.5270000000000000E+03,-0.2465653412855700E-01,
0.5280000000000000E+03,0.4987489134475348E-01,0.5280000000000000E+03,0.0000000000000000E+00,0.5280000000000000E+03,-0.2465653412855700E-01,
0.5290000000000000E+03,0.4987489134475348E-01,0.5290000000000000E+03,0.0000000000000000E+00,0.5290000000000000E+03,-0.2465653412855700E-01,
0.5300000000000000E+03,0.4987489134475348E-01,0.5300000000000000E+03,0.0000000000000000E+00,0.5300000000000000E+03,-0.2465653412855700E-01,
0.5310000000000000E+03,0.4987489134475348E-01,0.5310000000000000E+03,0.0000000000000000E+00,0.5310000000000000E+03,-0.2465653412855700E-01,
0.5320000000000000E+03,0.4987489134475348E-01,0.5320000000000000E+03,0.0000000000000000E+00,0.5320000000000000E+03,-0.2465653412855700E-01,
0.5330000000000000E+03,0.4987489134475348E-01,0.5330000000000000E+03,0.0000000000000000E+00,0.5330000000000000E+03,-0.2465653412855700E-01,
0.5340000000000000E+03,0.4987489134475348E-01,0.5340000000000000E+03,0.0000000000000000E+00,0.5340000000000000E+03,-0.2465653412855700E-01,
0.5350000000000000E+03,0.4987489134475348E-01,0.5350000000000000E+03,0.0000000000000000E+00,0.5350000000000000E+03,-0.2465653412855700E-01,
0.5360000000000000E+03,0.4987489134475348E-01,0.5360000000000000E+03,0.0000000000000000E+00,0.5360000000000000E+03,-0.2465653412855700E-01,
0.5370000000000000E+03,0.4987489134475348E-01,0.5370000000000000E+03,0.0000000000000000E+00,0.5370000000000000E+03,-0.2465653412855700E-01,
0.5380000000000000E+03,0.4987489134475348E-01,0.5380000000000000E+03,0.0000000000000000E+00,0.5380000000000000E+03,-0.2465653412855700E-01,
0.5390000000000000E+03,0.4987489134475348E-01,0.5390000000000000E+03,0.0000000000000000E+00,0.5390000000000000E+03,-0.2465653412855700E-01,
0.5400000000000000E+03,0.4987489134475348E-01,0.5400000000000000E+03,0.0000000000000000E+00,0.5400000000000000E+03,-0.2465653412855700E-01,
0.5410000000000000E+03,0.4987489134475348E-01,0.5410000000000000E+03,0.0000000000000000E+00,0.5410000000000000E+03,-0.2465653412855700E-01,
0.5420000000000000E+03,0.4987489134475348E-01,0.5420000000000000E+03,0.0000000000000000E+00,0.5420000000000000E+03,-0.2465653412855700E-01,
0.5430000000000000E+03,0.4987489134475348E-01,0.5430000000000000E+03,0.0000000000000000E+00,0.5430000000000000E+03,-0.2465653412855700E-01,
0.5440000000000000E+03,0.4987489134475348E-01,0.5440000000000000E+03,0.0000000000000000E+00,0.5440000000000000E+03,-0.2465653412855700E-01,
0.5450000000000000E+03,0.4987489134475348E-01,0.5450000000000000E+03,0.0000000000000000E+00,0.5450000000000000E+03,-0.2465653412855700E-01,
0.5460000000000000E+03,0.4987489134475348E-01,0.5460000000000000E+03,0.0000000000000000E+00,0.5460000000000000E+03,-0.2465653412855700E-01,
0.5470000000000000E+03,0.4987489134475348E-01,0.5470000000000000E+03,0.0000000000000000E+00,0.5470000000000000E+03,-0.2465653412855700E-01,
0.5480000000000000E+03,0.4987489134475348E-01,0.5480000000000000E+03,0.0000000000000000E+00,0.5480000000000000E+03,-0.2465653412855700E-01,
0.5490000000000000E+03,0.4987489134475348E-01,0.5490000000000000E+03,0.0000000000000000E+00,0.5490000000000000E+03,-0.2465653412855700E-01,
0.5500000000000000E+03,0.4987489134475348E-01,0.5500000000000000E+03,0.0000000000000000E+00,0.5500000000000000E+03,-0.2465653412855700E-01,
0.5510000000000000E+03,0.4987489134475348E-01,0.5510000000000000E+03,0.0000000000000000E+00,0.5510000000000000E+03,-0.2465653412855700E-01,
0.5520000000000000E+03,0.4987489134475348E-01,0.5520000000000000E+03,0.0000000000000000E+00,0.5520000000000000E+03,-0.2465653412855700E-01,
0.5530000000000000E+03,0.4987489134475348E-01,0.5530000000000000E+03,0.0000000000000000E+00,0.5530000000000000E+03,-0.2465653412855700E-01,
0.5540000000000000E+03,0.4987489134475348E-01,0.5540000000000000E+03,0.0000000000000000E+00,0.5540000000000000E+03,-0.2465653412855700E-01,
0.5550000000000000E+03,0.4987489134475348E-01,0.5550000000000000E+03,0.0000000000000000E+00,0.5550000000000000E+03,-0.2465653412855700E-01,
0.5560000000000000E+03,0.4987489134475348E-01,0.5560000000000000E+03,0.0000000000000000E+00,0.5560000000000000E+03,-0.2465653412855700E-01,
0.5570000000000000E+03,0.4987489134475348E-01,0.5570000000000000E+03,0.0000000000000000E+00,0.5570000000000000E+03,-0.2465653412855700E-01,
0.5580000000000000E+03,0.4987489134475348E-01,0.5580000000000000E+03,0.0000000000000000E+00,0.5580000000000000E+03,-0.2465653412855700E-01,
0.5590000000000000E+03,0.4987489134475348E-01,0.5590000000000000E+03,0.0000000000000000E+00,0.5590000000000000E+03,-0.2465653412855700E-01,
0.5600000000000000E+03,0.4987489134475348E-01,0.5600000000000000E+03,0.0000000000000000E+00,0.5600000000000000E+03,-0.2465653412855700E-01,
0.5610000000000000E+03,0.4987489134475348E-01,0.5610000000000000E+03,0.0000000000000000E+00,0.5610000000000000E+03,-0.2465653412855700E-01,
0.5620000000000000E+03,0.4987489134475348E-01,0.5620000000000000E+03,0.0000000000000000E+00,0.5620000000000000E+03,-0.2465653412855700E-01,
0.5630000000000000E+03,0.4987489134475348E-01,0.5630000000000000E+03,0.0000000000000000E+00,0.5630000000000000E+03,-0.2465653412855700E-01,
0.5640000000000000E+03,0.4987489134475348E-01,0.5640000000000000E+03,0.0000000000000000E+00,0.5640000000000000E+03,-0.2465653412855700E-01,
0.5650000000000000E+03,0.4987489134475348E-01,0.5650000000000000E+03,0.0000000000000000E+00,0.5650000000000000E+03,-0.2465653412855700E-01,
0.5660000000000000E+03,0.4987489134475348E-01,0.5660000000000000E+03,0.0000000000000000E+00,0.5660000000000000E+03,-0.2465653412855700E-01,
0.5670000000000000E+03,0.4987489134475348E-01,0.5670000000000000E+03,0.0000000000000000E+00,0.5670000000000000E+03,-0.2465653412855700E-01,
0.5680000000000000E+03,0.4987489134475348E-01,0.5680000000000000E+03,0.0000000000000000E+00,0.5680000000000000E+03,-0.2465653412855700E-01,
0.5690000000000000E+03,0.4987489134475348E-01,0.5690000000000000E+03,0.0000000000000000E+00,0.5690000000000000E+03,-0.2465653412855700E-01,
0.5700000000000000E+03,0.4987489134475348E-01,0.5700000000000000E+03,0.0000000000000000E+00,0.5700000000000000E+03,-0.2465653412855700E-01,
0.5710000000000000E+03,0.4987489134475348E-01,0.5710000000000000E+03,0.0000000000000000E+00,0.5710000000000000E+03,-0.2465653412855700E-01,
0.5720000000000000E+03,0.4987489134475348E-01,0.5720000000000000E+03,0.0000000000000000E+00,0.5720000000000000E+03,-0.2465653412855700E-01,
0.5730000000000000E+03,0.4987489134475348E-01,0.5730000000000000E+03,0.0000000000000000E+00,0.5730000000000000E+03,-0.2465653412855700E-01,
0.5740000000000000E+03,0.4987489134475348E-01,0.5740000000000000E+03,0.0000000000000000E+00,0.5740000000000000E+03,-0.2465653412855700E-01,
0.5750000000000000E+03,0.4987489134475348E-01,0.5750000000000000E+03,0.0000000000000000E+00,0.5750000000000000E+03,-0.2465653412855700E-01,
0.5760000000000000E+03,0.4987489134475348E-01,0.5760000000000000E+03,0.0000000000000000E+00,0.5760000000000000E+03,-0.2465653412855700E-01,
0.5770000000000000E+03,0.4987489134475348E-01,0.5770000000000000E+03,0.0000000000000000E+00,0.5770000000000000E+03,-0.2465653412855700E-01,
0.5780000000000000E+03,0.4987489134475348E-01,0.5780000000000000E+03,0.0000000000000000E+00,0.5780000000000000E+03,-0.2465653412855700E-01,
0.5790000000000000E+03,0.4987489134475348E-01,0.5790000000000000E+03,0.0000000000000000E+00,0.5790000000000000E+03,-0.2465653412855700E-01,
0.5800000000000000E+03,0.4987489134475348E-01,0.5800000000000000E+03,0.0000000000000000E+00,0.5800000000000000E+03,-0.2465653412855700E-01,
0.5810000000000000E+03,0.4987489134475348E-01,0.5810000000000000E+03,0.0000000000000000E+00,0.5810000000000000E+03,-0.2465653412855700E-01,
0.5820000000000000E+03,0.4987489134475348E-01,0.5820000000000000E+03,0.0000000000000000E+00,0.5820000000000000E+03,-0.2465653412855700E-01,
0.5830000000000000E+03,0.4987489134475348E-01,0.5830000000000000E+03,0.0000000000000000E+00,0.5830000000000000E+03,-0.2465653412855700E-01,
0.5840000000000000E+03,0.4987489134475348E-01,0.5840000000000000E+03,0.0000000000000000E+00,0.5840000000000000E+03,-0.2465653412855700E-01,
0.5850000000000000E+03,0.4987489134475348E-01,0.5850000000000000E+03,0.0000000000000000E+00,0.5850000000000000E+03,-0.2465653412855700E-01,
0.5860000000000000E+03,0.4987489134475348E-01,0.5860000000000000E+03,0.0000000000000000E+00,0.5860000000000000E+03,-0.2465653412855700E-01,
0.5870000000000000E+03,0.4987489134475348E-01,0.5870000000000000E+03,0.0000000000000000E+00,0.5870000000000000E+03,-0.2465653412855700E-01,
0.5880000000000000E+03,0.4987489134475348E-01,0.5880000000000000E+03,0.0000000000000000E+00,0.5880000000000000E+03,-0.2465653412855700E-01,
0.5890000000000000E+03,0.4987489134475348E-01,0.5890000000000000E+03,0.0000000000000000E+00,0.5890000000000000E+03,-0.2465653412855700E-01,
0.5900000000000000E+03,0.4987489134475348E-01,0.5900000000000000E+03,0.0000000000000000E+00,0.5900000000000000E+03,-0.2465653412855700E-01,
0.5910000000000000E+03,0.4987489134475348E-01,0.5910000000000000E+03,0.0000000000000000E+00,0.5910000000000000E+03,-0.2465653412855700E-01,
0.5920000000000000E+03,0.4987489134475348E-01,0.5920000000000000E+03,0.0000000000000000E+00,0.5920000000000000E+03,-0.2465653412855700E-01,
0.5930000000000000E+03,0.4987489134475348E-01,0.5930000000000000E+03,0.0000000000000000E+00,0.5930000000000000E+03,-0.2465653412855700E-01,
0.5940000000000000E+03,0.4987489134475348E-01,0.5940000000000000E+03,0.0000000000000000E+00,0.5940000000000000E+03,-0.2465653412855700E-01,
0.5950000000000000E+03,0.4987489134475348E-01,0.5950000000000000E+03,0.0000000000000000E+00,0.5950000000000000E+03,-0.2465653412855700E-01,
0.5960000000000000E+03,0.4987489134475348E-01,0.5960000000000000E+03,0.0000000000000000E+00,0.5960000000000000E+03,-0.2465653412855700E-01,
0.5970000000000000E+03,0.4987489134475348E-01,0.5970000000000000E+03,0.0000000000000000E+00,0.5970000000000000E+03,-0.2465653412855700E-01,
0.5980000000000000E+03,0.4987489134475348E-01,0.5980000000000000E+03,0.0000000000000000E+00,0.5980000000000000E+03,-0.2465653412855700E-01,
0.5990000000000000E+03,0.4987489134475348E-01,0.5990000000000000E+03,0.0000000000000000E+00,0.5990000000000000E+03,-0.2465653412855700E-01,
0.6000000000000000E+03,0.4987489134475348E-01,0.6000000000000000E+03,0.0000000000000000E+00,0.6000000000000000E+03,-0.2465653412855700E-01,
0.6010000000000000E+03,0.4987489134475348E-01,0.6010000000000000E+03,0.0000000000000000E+00,0.6010000000000000E+03,-0.2465653412855700E-01,
0.6020000000000000E+03,0.4987489134475348E-01,0.6020000000000000E+03,0.0000000000000000E+00,0.6020000000000000E+03,-0.2465653412855700E-01,
0.6030000000000000E+03,0.4987489134475348E-01,0.6030000000000000E+03,0.0000000000000000E+00,0.6030000000000000E+03,-0.2465653412855700E-01,
0.6040000000000000E+03,0.4987489134475348E-01,0.6040000000000000E+03,0.0000000000000000E+00,0.6040000000000000E+03,-0.2465653412855700E-01,
0.6050000000000000E+03,0.4987489134475348E-01,0.6050000000000000E+03,0.0000000000000000E+00,0.6050000000000000E+03,-0.2465653412855700E-01,
0.6060000000000000E+03,0.4987489134475348E-01,0.6060000000000000E+03,0.0000000000000000E+00,0.6060000000000000E+03,-0.2465653412855700E-01,
0.6070000000000000E+03,0.4987489134475348E-01,0.6070000000000000E+03,0.0000000000000000E+00,0.6070000000000000E+03,-0.2465653412855700E-01,
0.6080000000000000E+03,0.4987489134475348E-01,0.6080000000000000E+03,0.0000000000000000E+00,0.6080000000000000E+03,-0.2465653412855700E-01,
0.6090000000000000E+03,0.4987489134475348E-01,0.6090000000000000E+03,0.0000000000000000E+00,0.6090000000000000E+03,-0.2465653412855700E-01,
0.6100000000000000E+03,0.4987489134475348E-01,0.6100000000000000E+03,0.0000000000000000E+00,0.6100000000000000E+03,-0.2465653412855700E-01,
0.6110000000000000E+03,0.4987489134475348E-01,0.6110000000000000E+03,0.0000000000000000E+00,0.6110000000000000E+03,-0.2465653412855700E-01,
0.6120000000000000E+03,0.4987489134475348E-01,0.6120000000000000E+03,0.0000000000000000E+00,0.6120000000000000E+03,-0.2465653412855700E-01,
0.6130000000000000E+03,0.4987489134475348E-01,0.6130000000000000E+03,0.0000000000000000E+00,0.6130000000000000E+03,-0.2465653412855700E-01,
0.6140000000000000E+03,0.4987489134475348E-01,0.6140000000000000E+03,0.0000000000000000E+00,0.6140000000000000E+03,-0.2465653412855700E-01,
0.6150000000000000E+03,0.4987489134475348E-01,0.6150000000000000E+03,0.0000000000000000E+00,0.6150000000000000E+03,-0.2465653412855700E-01,
0.6160000000000000E+03,0.4987489134475348E-01,0.6160000000000000E+03,0.0000000000000000E+00,0.6160000000000000E+03,-0.2465653412855700E-01,
0.6170000000000000E+03,0.4987489134475348E-01,0.6170000000000000E+03,0.0000000000000000E+00,0.6170000000000000E+03,-0.2465653412855700E-01,
0.6180000000000000E+03,0.4987489134475348E-01,0.6180000000000000E+03,0.0000000000000000E+00,0.6180000000000000E+03,-0.2465653412855700E-01,
0.6190000000000000E+03,0.4987489134475348E-01,0.6190000000000000E+03,0.0000000000000000E+00,0.6190000000000000E+03,-0.2465653412855700E-01,
0.6200000000000000E+03,0.4987489134475348E-01,0.6200000000000000E+03,0.0000000000000000E+00,0.6200000000000000E+03,-0.2465653412855700E-01,
0.6210000000000000E+03,0.4987489134475348E-01,0.6210000000000000E+03,0.0000000000000000E+00,0.6210000000000000E+03,-0.2465653412855700E-01,
0.6220000000000000E+03,0.4987489134475348E-01,0.6220000000000000E+03,0.0000000000000000E+00,0.6220000000000000E+03,-0.2465653412855700E-01,
0.6230000000000000E+03,0.4987489134475348E-01,0.6230000000000000E+03,0.0000000000000000E+00,0.6230000000000000E+03,-0.2465653412855700E-01,
0.6240000000000000E+03,0.4987489134475348E-01,0.6240000000000000E+03,0.0000000000000000E+00,0.6240000000000000E+03,-0.2465653412855700E-01,
0.6250000000000000E+03,0.4987489134475348E-01,0.6250000000000000E+03,0.0000000000000000E+00,0.6250000000000000E+03,-0.2465653412855700E-01,
0.6260000000000000E+03,0.4987489134475348E-01,0.6260000000000000E+03,0.0000000000000000E+00,0.6260000000000000E+03,-0.2465653412855700E-01,
0.6270000000000000E+03,0.4987489134475348E-01,0.6270000000000000E+03,0.0000000000000000E+00,0.6270000000000000E+03,-0.2465653412855700E-01,
0.6280000000000000E+03,0.4987489134475348E-01,0.6280000000000000E+03,0.0000000000000000E+00,0.6280000000000000E+03,-0.2465653412855700E-01,
0.6290000000000000E+03,0.4987489134475348E-01,0.6290000000000000E+03,0.0000000000000000E+00,0.6290000000000000E+03,-0.2465653412855700E-01,
0.6300000000000000E+03,0.4987489134475348E-01,0.6300000000000000E+03,0.0000000000000000E+00,0.6300000000000000E+03,-0.2465653412855700E-01,
0.6310000000000000E+03,0.4987489134475348E-01,0.6310000000000000E+03,0.0000000000000000E+00,0.6310000000000000E+03,-0.2465653412855700E-01,
0.6320000000000000E+03,0.4987489134475348E-01,0.6320000000000000E+03,0.0000000000000000E+00,0.6320000000000000E+03,-0.2465653412855700E-01,
0.6330000000000000E+03,0.4987489134475348E-01,0.6330000000000000E+03,0.0000000000000000E+00,0.6330000000000000E+03,-0.2465653412855700E-01,
0.6340000000000000E+03,0.4987489134475348E-01,0.6340000000000000E+03,0.0000000000000000E+00,0.6340000000000000E+03,-0.2465653412855700E-01,
0.6350000000000000E+03,0.4987489134475348E-01,0.6350000000000000E+03,0.0000000000000000E+00,0.6350000000000000E+03,-0.2465653412855700E-01,
0.6360000000000000E+03,0.4987489134475348E-01,0.6360000000000000E+03,0.0000000000000000E+00,0.6360000000000000E+03,-0.2465653412855700E-01,
0.6370000000000000E+03,0.4987489134475348E-01,0.6370000000000000E+03,0.0000000000000000E+00,0.6370000000000000E+03,-0.2465653412855700E-01,
0.6380000000000000E+03,0.4987489134475348E-01,0.6380000000000000E+03,0.0000000000000000E+00,0.6380000000000000E+03,-0.2465653412855700E-01,
0.6390000000000000E+03,0.4987489134475348E-01,0.6390000000000000E+03,0.0000000000000000E+00,0.6390000000000000E+03,-0.2465653412855700E-01,
0.6400000000000000E+03,0.4987489134475348E-01,0.6400000000000000E+03,0.0000000000000000E+00,0.6400000000000000E+03,-0.2465653412855700E-01,
0.6410000000000000E+03,0.4987489134475348E-01,0.6410000000000000E+03,0.0000000000000000E+00,0.6410000000000000E+03,-0.2465653412855700E-01,
0.6420000000000000E+03,0.4987489134475348E-01,0.6420000000000000E+03,0.0000000000000000E+00,0.6420000000000000E+03,-0.2465653412855700E-01,
0.6430000000000000E+03,0.4987489134475348E-01,0.6430000000000000E+03,0.0000000000000000E+00,0.6430000000000000E+03,-0.2465653412855700E-01,
0.6440000000000000E+03,0.4987489134475348E-01,0.6440000000000000E+03,0.0000000000000000E+00,0.6440000000000000E+03,-0.2465653412855700E-01,
0.6450000000000000E+03,0.4987489134475348E-01,0.6450000000000000E+03,0.0000000000000000E+00,0.6450000000000000E+03,-0.2465653412855700E-01,
0.6460000000000000E+03,0.4987489134475348E-01,0.6460000000000000E+03,0.0000000000000000E+00,0.6460000000000000E+03,-0.2465653412855700E-01,
0.6470000000000000E+03,0.4987489134475348E-01,0.6470000000000000E+03,0.0000000000000000E+00,0.6470000000000000E+03,-0.2465653412855700E-01,
0.6480000000000000E+03,0.4987489134475348E-01,0.6480000000000000E+03,0.0000000000000000E+00,0.6480000000000000E+03,-0.2465653412855700E-01,
0.6490000000000000E+03,0.4987489134475348E-01,0.6490000000000000E+03,0.0000000000000000E+00,0.6490000000000000E+03,-0.2465653412855700E-01,
0.6500000000000000E+03,0.4987489134475348E-01,0.6500000000000000E+03,0.0000000000000000E+00,0.6500000000000000E+03,-0.2465653412855700E-01,
0.6510000000000000E+03,0.4987489134475348E-01,0.6510000000000000E+03,0.0000000000000000E+00,0.6510000000000000E+03,-0.2465653412855700E-01,
0.6520000000000000E+03,0.4987489134475348E-01,0.6520000000000000E+03,0.0000000000000000E+00,0.6520000000000000E+03,-0.2465653412855700E-01,
0.6530000000000000E+03,0.4987489134475348E-01,0.6530000000000000E+03,0.0000000000000000E+00,0.6530000000000000E+03,-0.2465653412855700E-01,
0.6540000000000000E+03,0.4987489134475348E-01,0.6540000000000000E+03,0.0000000000000000E+00,0.6540000000000000E+03,-0.2465653412855700E-01,
0.6550000000000000E+03,0.4987489134475348E-01,0.6550000000000000E+03,0.0000000000000000E+00,0.6550000000000000E+03,-0.2465653412855700E-01,
0.6560000000000000E+03,0.4987489134475348E-01,0.6560000000000000E+03,0.0000000000000000E+00,0.6560000000000000E+03,-0.2465653412855700E-01,
0.6570000000000000E+03,0.4987489134475348E-01,0.6570000000000000E+03,0.0000000000000000E+00,0.6570000000000000E+03,-0.2465653412855700E-01,
0.6580000000000000E+03,0.4987489134475348E-01,0.6580000000000000E+03,0.0000000000000000E+00,0.6580000000000000E+03,-0.2465653412855700E-01,
0.6590000000000000E+03,0.4987489134475348E-01,0.6590000000000000E+03,0.0000000000000000E+00,0.6590000000000000E+03,-0.2465653412855700E-01,
0.6600000000000000E+03,0.4987489134475348E-01,0.6600000000000000E+03,0.0000000000000000E+00,0.6600000000000000E+03,-0.2465653412855700E-01,
0.6610000000000000E+03,0.4987489134475348E-01,0.6610000000000000E+03,0.0000000000000000E+00,0.6610000000000000E+03,-0.2465653412855700E-01,
0.6620000000000000E+03,0.4987489134475348E-01,0.6620000000000000E+03,0.0000000000000000E+00,0.6620000000000000E+03,-0.2465653412855700E-01,
0.6630000000000000E+03,0.4987489134475348E-01,0.6630000000000000E+03,0.0000000000000000E+00,0.6630000000000000E+03,-0.2465653412855700E-01,
0.6640000000000000E+03,0.4987489134475348E-01,0.6640000000000000E+03,0.0000000000000000E+00,0.6640000000000000E+03,-0.2465653412855700E-01,
0.6650000000000000E+03,0.4987489134475348E-01,0.6650000000000000E+03,0.0000000000000000E+00,0.6650000000000000E+03,-0.2465653412855700E-01,
0.6660000000000000E+03,0.4987489134475348E-01,0.6660000000000000E+03,0.0000000000000000E+00,0.6660000000000000E+03,-0.2465653412855700E-01,
0.6670000000000000E+03,0.4987489134475348E-01,0.6670000000000000E+03,0.0000000000000000E+00,0.6670000000000000E+03,-0.2465653412855700E-01,
0.6680000000000000E+03,0.4987489134475348E-01,0.6680000000000000E+03,0.0000000000000000E+00,0.6680000000000000E+03,-0.2465653412855700E-01,
0.6690000000000000E+03,0.4987489134475348E-01,0.6690000000000000E+03,0.0000000000000000E+00,0.6690000000000000E+03,-0.2465653412855700E-01,
0.6700000000000000E+03,0.4987489134475348E-01,0.6700000000000000E+03,0.0000000000000000E+00,0.6700000000000000E+03,-0.2465653412855700E-01,
0.6710000000000000E+03,0.4987489134475348E-01,0.6710000000000000E+03,0.0000000000000000E+00,0.6710000000000000E+03,-0.2465653412855700E-01,
0.6720000000000000E+03,0.4987489134475348E-01,0.6720000000000000E+03,0.0000000000000000E+00,0.6720000000000000E+03,-0.2465653412855700E-01,
0.6730000000000000E+03,0.4987489134475348E-01,0.6730000000000000E+03,0.0000000000000000E+00,0.6730000000000000E+03,-0.2465653412855700E-01,
0.6740000000000000E+03,0.4987489134475348E-01,0.6740000000000000E+03,0.0000000000000000E+00,0.6740000000000000E+03,-0.2465653412855700E-01,
0.6750000000000000E+03,0.4987489134475348E-01,0.6750000000000000E+03,0.0000000000000000E+00,0.6750000000000000E+03,-0.2465653412855700E-01,
0.6760000000000000E+03,0.4987489134475348E-01,0.6760000000000000E+03,0.0000000000000000E+00,0.6760000000000000E+03,-0.2465653412855700E-01,
0.6770000000000000E+03,0.4987489134475348E-01,0.6770000000000000E+03,0.0000000000000000E+00,0.6770000000000000E+03,-0.2465653412855700E-01,
0.6780000000000000E+03,0.4987489134475348E-01,0.6780000000000000E+03,0.0000000000000000E+00,0.6780000000000000E+03,-0.2465653412855700E-01,
0.6790000000000000E+03,0.4987489134475348E-01,0.6790000000000000E+03,0.0000000000000000E+00,0.6790000000000000E+03,-0.2465653412855700E-01,
0.6800000000000000E+03,0.4987489134475348E-01,0.6800000000000000E+03,0.0000000000000000E+00,0.6800000000000000E+03,-0.2465653412855700E-01,
0.6810000000000000E+03,0.4987489134475348E-01,0.6810000000000000E+03,0.0000000000000000E+00,0.6810000000000000E+03,-0.2465653412855700E-01,
0.6820000000000000E+03,0.4987489134475348E-01,0.6820000000000000E+03,0.0000000000000000E+00,0.6820000000000000E+03,-0.2465653412855700E-01,
0.6830000000000000E+03,0.4987489134475348E-01,0.6830000000000000E+03,0.0000000000000000E+00,0.6830000000000000E+03,-0.2465653412855700E-01,
0.6840000000000000E+03,0.4987489134475348E-01,0.6840000000000000E+03,0.0000000000000000E+00,0.6840000000000000E+03,-0.2465653412855700E-01,
0.6850000000000000E+03,0.4987489134475348E-01,0.6850000000000000E+03,0.0000000000000000E+00,0.6850000000000000E+03,-0.2465653412855700E-01,
0.6860000000000000E+03,0.4987489134475348E-01,0.6860000000000000E+03,0.0000000000000000E+00,0.6860000000000000E+03,-0.2465653412855700E-01,
0.6870000000000000E+03,0.4987489134475348E-01,0.6870000000000000E+03,0.0000000000000000E+00,0.6870000000000000E+03,-0.2465653412855700E-01,
0.6880000000000000E+03,0.4987489134475348E-01,0.6880000000000000E+03,0.0000000000000000E+00,0.6880000000000000E+03,-0.2465653412855700E-01,
0.6890000000000000E+03,0.4987489134475348E-01,0.6890000000000000E+03,0.0000000000000000E+00,0.6890000000000000E+03,-0.2465653412855700E-01,
0.6900000000000000E+03,0.4987489134475348E-01,0.6900000000000000E+03,0.0000000000000000E+00,0.6900000000000000E+03,-0.2465653412855700E-01,
0.6910000000000000E+03,0.4987489134475348E-01,0.6910000000000000E+03,0.0000000000000000E+00,0.6910000000000000E+03,-0.2465653412855700E-01,
0.6920000000000000E+03,0.4987489134475348E-01,0.6920000000000000E+03,0.0000000000000000E+00,0.6920000000000000E+03,-0.2465653412855700E-01,
0.6930000000000000E+03,0.4987489134475348E-01,0.6930000000000000E+03,0.0000000000000000E+00,0.6930000000000000E+03,-0.2465653412855700E-01,
0.6940000000000000E+03,0.4987489134475348E-01,0.6940000000000000E+03,0.0000000000000000E+00,0.6940000000000000E+03,-0.2465653412855700E-01,
0.6950000000000000E+03,0.4987489134475348E-01,0.6950000000000000E+03,0.0000000000000000E+00,0.6950000000000000E+03,-0.2465653412855700E-01,
0.6960000000000000E+03,0.4987489134475348E-01,0.6960000000000000E+03,0.0000000000000000E+00,0.6960000000000000E+03,-0.2465653412855700E-01,
0.6970000000000000E+03,0.4987489134475348E-01,0.6970000000000000E+03,0.0000000000000000E+00,0.6970000000000000E+03,-0.2465653412855700E-01,
0.6980000000000000E+03,0.4987489134475348E-01,0.6980000000000000E+03,0.0000000000000000E+00,0.6980000000000000E+03,-0.2465653412855700E-01,
0.6990000000000000E+03,0.4987489134475348E-01,0.6990000000000000E+03,0.0000000000000000E+00,0.6990000000000000E+03,-0.2465653412855700E-01,
0.7000000000000000E+03,0.4987489134475348E-01,0.7000000000000000E+03,0.0000000000000000E+00,0.7000000000000000E+03,-0.2465653412855700E-01,
0.7010000000000000E+03,0.4987489134475348E-01,0.7010000000000000E+03,0.0000000000000000E+00,0.7010000000000000E+03,-0.2465653412855700E-01,
0.7020000000000000E+03,0.4987489134475348E-01,0.7020000000000000E+03,0.0000000000000000E+00,0.7020000000000000E+03,-0.2465653412855700E-01,
0.7030000000000000E+03,0.4987489134475348E-01,0.7030000000000000E+03,0.0000000000000000E+00,0.7030000000000000E+03,-0.2465653412855700E-01,
0.7040000000000000E+03,0.4987489134475348E-01,0.7040000000000000E+03,0.0000000000000000E+00,0.7040000000000000E+03,-0.2465653412855700E-01,
0.7050000000000000E+03,0.4987489134475348E-01,0.7050000000000000E+03,0.0000000000000000E+00,0.7050000000000000E+03,-0.2465653412855700E-01,
0.7060000000000000E+03,0.4987489134475348E-01,0.7060000000000000E+03,0.0000000000000000E+00,0.7060000000000000E+03,-0.2465653412855700E-01,
0.7070000000000000E+03,0.4987489134475348E-01,0.7070000000000000E+03,0.0000000000000000E+00,0.7070000000000000E+03,-0.2465653412855700E-01,
0.7080000000000000E+03,0.4987489134475348E-01,0.7080000000000000E+03,0.0000000000000000E+00,0.7080000000000000E+03,-0.2465653412855700E-01,
